MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,YearBuilt,RoofStyle,RoofMatl,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,Fence,MiscVal,SaleType,SaleCondition,SalePrice,MasVnr,SecondFloor,Baths,Porch,Pool
F,RL,0.24774067483164103,1.0,Lvl,Inside,NWAmes,Norm,1Fam,2Story,0.7777777777777778,0.9347826086956522,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.2526512788521522,1.0,1.0,0.3213423466924191,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,Fin,0.37985611510791367,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.6,True,0.0
F,RL,0.2716075229421822,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.6666666666666666,0.9130434782608695,Hip,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,No,0.2916406737367436,0.75,1.0,0.3133751810719459,0.375,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,TA,Attchd,Fin,0.33237410071942447,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.26490805680588997,0.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.6376811594202898,Gable,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,No,0.33218964441671867,0.75,1.0,0.17648478995654274,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Detchd,Unf,0.3316546762589928,TA,TA,Y,0.0,0.0,COD,Normal,Level2,1.0,0.0,0.2,True,0.0
A,RL,0.3593984437698454,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.5555555555555556,0.6376811594202898,Hip,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.43137866500311917,0.5,1.0,0.2532592950265572,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.0,NoFireplace,Attchd,RFn,0.21007194244604316,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,True,0.0
A,RL,0.3035695593007432,1.0,Lvl,Inside,Somerst,Norm,1Fam,1Story,0.7777777777777778,0.9710144927536232,Hip,CompShg,VinylSd,0.6666666666666666,PConc,Gd,Gd,Av,0.495321272613849,1.0,1.0,0.30275229357798167,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,RFn,0.5935251798561151,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.2,True,0.0
F,RL,0.3014061900275655,1.0,Lvl,Inside,SawyerW,Norm,1Fam,2Story,0.6666666666666666,0.8768115942028986,Gable,CompShg,MetalSd,0.6666666666666666,PConc,Gd,TA,No,0.32751091703056767,1.0,1.0,0.38990825688073394,0.375,0.3333333333333333,0.6666666666666666,0.5,Typ,0.3333333333333333,TA,Attchd,Fin,0.41294964028776976,TA,TA,Y,1.0,0.0,WD,Normal,Level3,1.0,1.0,0.6,True,0.0
N,RM,0.020586901147981437,1.0,Lvl,Inside,BrDale,Norm,Twnhs,2Story,0.5555555555555556,0.7318840579710145,Gable,CompShg,HdBoard,0.3333333333333333,CBlock,TA,TA,No,0.2096069868995633,0.5,1.0,0.2134234669241912,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.0,NoFireplace,Detchd,Unf,0.18992805755395684,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.2,True,0.0
A,FV,0.25611500750200633,1.0,Lvl,Inside,Somerst,Norm,1Fam,1Story,0.7777777777777778,0.9927536231884058,Gable,CompShg,CemntBd,0.6666666666666666,PConc,Gd,TA,Mn,0.4054897067997505,1.0,1.0,0.23660067600193144,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,RFn,0.3971223021582734,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.4,True,0.0
I,RL,0.3102690254370355,0.0,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,0.6666666666666666,0.6956521739130435,Gable,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,No,0.17779164067373673,0.75,1.0,0.3829068083051666,0.5,0.3333333333333333,0.6666666666666666,0.5,Typ,0.3333333333333333,TA,Attchd,RFn,0.35035971223021584,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,1.0,0.4,True,0.0
A,RL,0.2608953557346732,1.0,Lvl,Inside,Edwards,Feedr,1Fam,1Story,0.3333333333333333,0.5579710144927537,Gable,CompShg,VinylSd,0.3333333333333333,CBlock,NoBasement,NoBasement,NoBasement,0.0,1.0,1.0,0.19121197489135683,0.25,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Detchd,Fin,0.37410071942446044,TA,TA,N,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
A,RL,0.3107575281761401,1.0,Lvl,Corner,Edwards,Norm,1Fam,1Story,0.2222222222222222,0.5797101449275363,Flat,Tar&Grv,BrkComm,0.3333333333333333,Slab,NoBasement,NoBasement,NoBasement,0.0,0.25,0.0,0.147271849348141,0.25,0.3333333333333333,0.0,0.16666666666666666,Min,0.0,NoFireplace,Detchd,Unf,0.37985611510791367,TA,Fa,Y,0.0,0.0,WD,Normal,Level1,0.0,0.0,0.0,False,0.0
A,RL,0.2659897414424788,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.5869565217391305,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.314410480349345,0.75,1.0,0.16272332206663448,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,Unf,0.17266187050359713,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
N,RL,0.03377647510380683,1.0,Lvl,Inside,NridgHt,Norm,Twnhs,2Story,0.6666666666666666,0.9492753623188406,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.23830318153462257,1.0,1.0,0.3119266055045872,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,BuiltIn,RFn,0.3410071942446043,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.2,True,0.0
A,RL,0.35440873722041943,0.0,Lvl,Corner,Timber,Norm,1Fam,1Story,0.5555555555555556,0.8405797101449275,Gable,CompShg,HdBoard,0.3333333333333333,CBlock,Gd,TA,Mn,0.43418590143480973,0.5,1.0,0.2602607436021246,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,TA,Attchd,Unf,0.4143884892086331,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.4,True,0.0
N,FV,0.043406957674726965,1.0,Lvl,Inside,Somerst,Norm,Twnhs,2Story,0.6666666666666666,0.9637681159420289,Gable,CompShg,MetalSd,0.6666666666666666,PConc,Gd,TA,No,0.18714909544603867,1.0,1.0,0.2146306132303235,0.25,0.3333333333333333,0.6666666666666666,0.16666666666666666,Typ,0.0,NoFireplace,Detchd,RFn,0.34532374100719426,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.25447503402072646,0.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.3333333333333333,0.6159420289855072,Hip,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,No,0.28290704928259514,1.0,1.0,0.13833896668276194,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.25323741007194245,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,False,0.0
B,RM,0.260476639101155,1.0,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,0.3333333333333333,0.463768115942029,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,TA,No,0.2966313162819713,1.0,0.0,0.14896185417672622,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Detchd,Unf,0.23525179856115108,TA,TA,Y,0.0,0.0,WD,Abnorml,Level2,0.0,0.0,0.0,True,0.0
A,RL,0.3948148923549321,1.0,Lvl,Corner,Edwards,Norm,1Fam,1Story,0.5555555555555556,0.5652173913043478,Gable,CompShg,WdShing,0.3333333333333333,CBlock,TA,Gd,Av,0.3749220212102308,0.5,1.0,0.44036697247706424,0.5,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,Unf,0.4143884892086331,TA,TA,Y,1.0,0.0,WD,Normal,Level3,0.0,0.0,0.4,True,0.0
A,RL,0.3064656826825779,1.0,Lvl,Inside,SawyerW,Norm,1Fam,1Story,0.6666666666666666,0.9492753623188406,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.36681222707423583,1.0,1.0,0.20907774022211492,0.25,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Attchd,RFn,0.39928057553956836,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.4,True,0.0
E,RM,0.20586901147981437,1.0,Lvl,Corner,IDOTRR,Norm,1Fam,1.5Fin,0.4444444444444444,0.4782608695652174,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.2504678727386151,1.0,1.0,0.24770642201834864,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,Detchd,Unf,0.21366906474820144,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
G,RM,0.20586901147981437,1.0,Lvl,Corner,OldTown,Norm,1Fam,2Story,0.6666666666666666,0.34782608695652173,Hip,CompShg,Wd Sdng,0.3333333333333333,BrkTil,Fa,TA,No,0.18590143480973176,1.0,1.0,0.3447609850313858,0.5,0.3333333333333333,0.6666666666666666,0.5,Typ,0.0,NoFireplace,Detchd,Unf,0.4143884892086331,TA,TA,N,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.3865452388429464,0.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,0.8888888888888888,0.9492753623188406,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Ex,TA,Gd,0.5913911416094823,1.0,1.0,0.38870111057460166,0.375,0.3333333333333333,1.0,0.5,Typ,1.0,Ex,Attchd,Fin,0.5093525179856115,TA,TA,Y,0.0,0.0,WD,Normal,Level4,0.0,0.0,0.4,True,0.0
A,RL,0.26169789594891657,0.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,0.4444444444444444,0.7608695652173914,Gable,CompShg,HdBoard,0.3333333333333333,CBlock,Gd,TA,Mn,0.32439176543980036,0.5,1.0,0.1704490584258812,0.375,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.34820143884892085,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
E,RM,0.16818451446317037,1.0,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,0.4444444444444444,0.463768115942029,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,TA,No,0.28914535246412976,0.5,1.0,0.2909222597778851,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.4143884892086331,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.3532921595310374,0.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.5942028985507246,Gable,CompShg,BrkFace,0.3333333333333333,CBlock,TA,TA,No,0.314410480349345,0.75,1.0,0.16272332206663448,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,Typ,0.3333333333333333,Gd,Attchd,RFn,0.19784172661870503,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,True,0.0
E,RL,0.22129174081440386,1.0,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,0.6666666666666666,0.3333333333333333,Gable,CompShg,Wd Sdng,0.6666666666666666,BrkTil,TA,TA,No,0.28446662507797876,0.75,1.0,0.26364075325929504,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Detchd,Unf,0.1553956834532374,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.2111029693987927,1.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.572463768115942,Gable,CompShg,HdBoard,0.3333333333333333,CBlock,TA,TA,Mn,0.29694323144104806,0.5,1.0,0.14920328343795267,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,Typ,0.0,NoFireplace,Detchd,Unf,0.60431654676259,TA,TA,Y,0.0,0.0,COD,Abnorml,Level2,0.0,0.0,0.2,False,0.0
K,RL,0.22369936145713387,0.0,Lvl,Inside,Edwards,Norm,Duplex,1Story,0.3333333333333333,0.7608695652173914,Gable,CompShg,MetalSd,0.3333333333333333,PConc,Gd,TA,Gd,0.44915782907049284,0.5,1.0,0.2670207629164655,0.5,0.6666666666666666,0.3333333333333333,0.5,Typ,0.0,NoFireplace,NoGarage,NoGarage,0.0,NoGarage,NoGarage,N,0.0,0.0,Oth,Abnorml,Level2,0.0,0.0,0.6,True,0.0
A,RL,0.33825325377717297,0.0,Lvl,Corner,SawyerW,Norm,1Fam,1Story,0.7777777777777778,0.9637681159420289,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,Gd,No,0.5751715533374921,1.0,1.0,0.3645581844519556,0.25,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,Fin,0.4460431654676259,TA,TA,Y,0.0,0.0,COD,Abnorml,Level3,1.0,0.0,0.4,True,0.0
E,RL,0.1417355804459332,1.0,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,0.4444444444444444,0.2753623188405797,Gable,CompShg,Wd Sdng,0.3333333333333333,PConc,TA,TA,No,0.20617592014971928,1.0,1.0,0.22114920328343796,0.375,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,Gd,Detchd,Unf,0.3971223021582734,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.2599532433092571,0.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.7101449275362319,Gable,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,No,0.3125389893948846,0.5,1.0,0.1612747464992757,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.6489208633093525,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,False,0.0
B,RL,0.24243693080707632,1.0,Lvl,Inside,Edwards,Norm,1Fam,1Story,0.2222222222222222,0.30434782608695654,Gable,CompShg,Stucco,0.3333333333333333,BrkTil,TA,TA,No,0.2694946974422957,0.5,0.0,0.12795750845002415,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,NoGarage,NoGarage,0.0,NoGarage,NoGarage,N,0.0,0.0,WD,Normal,Level1,0.0,0.0,0.2,True,0.0
F,RL,0.3145957639833909,0.0,Lvl,Inside,CollgCr,Norm,1Fam,2Story,0.6666666666666666,0.927536231884058,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.3094198378041173,1.0,1.0,0.36962819893771126,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,RFn,0.6035971223021582,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.6,True,0.0
F,RL,0.3494888167765798,1.0,Lvl,Corner,Timber,Norm,1Fam,2Story,0.6666666666666666,0.9420289855072463,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.25483468496568934,1.0,1.0,0.3766296475132786,0.5,0.3333333333333333,0.6666666666666666,0.5,Typ,0.3333333333333333,Gd,BuiltIn,Fin,0.3669064748201439,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,1.0,0.6,True,0.0
G,RM,0.28961233818346765,1.0,Lvl,Inside,OldTown,Norm,1Fam,2Story,0.6666666666666666,0.38405797101449274,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,Gd,No,0.22707423580786026,1.0,1.0,0.31554804442298406,0.375,0.3333333333333333,1.0,0.3333333333333333,Typ,0.3333333333333333,Gd,Detchd,Unf,0.39280575539568346,Fa,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
L,RL,0.2007048396664224,0.0,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,0.6666666666666666,0.9637681159420289,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.42545227698066124,1.0,1.0,0.24867213906325447,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,Gd,Attchd,RFn,0.34820143884892085,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.4,True,0.0
A,RL,0.3381485746187934,0.0,HLS,Inside,Timber,Norm,1Fam,1Story,0.7777777777777778,0.9782608695652174,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Gd,0.49001871490954463,1.0,1.0,0.29864799613713183,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,Fin,0.5194244604316547,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.2,True,0.0
N,FV,0.10296939879270037,0.0,Lvl,Inside,Somerst,Norm,Twnhs,2Story,0.6666666666666666,0.9710144927536232,Gable,CompShg,MetalSd,0.6666666666666666,PConc,Gd,TA,No,0.19494697442295694,1.0,1.0,0.22114920328343796,0.25,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Detchd,RFn,0.37985611510791367,TA,TA,Y,0.0,0.0,New,Partial,Level2,0.0,1.0,0.4,True,0.0
F,RL,0.5667329634669738,0.0,Lvl,Inside,Veenker,Norm,1Fam,2Story,0.6666666666666666,0.7391304347826086,Gable,CompShg,Wd Sdng,0.6666666666666666,CBlock,TA,TA,Gd,0.3718028696194635,0.5,1.0,0.44253983582810236,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,Typ,0.6666666666666666,Gd,Attchd,RFn,0.3726618705035971,TA,TA,Y,1.0,0.0,WD,Normal,Level3,0.0,1.0,0.6,True,0.0
A,RL,0.1593914651592868,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.6086956521739131,Gable,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,No,0.2919525888958203,1.0,1.0,0.1453404152583293,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,Typ,0.0,NoFireplace,Attchd,Fin,0.22158273381294963,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
E,RM,0.17237168079835305,1.0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,0.4444444444444444,0.463768115942029,Gable,CompShg,MetalSd,0.3333333333333333,BrkTil,Gd,TA,No,0.2794759825327511,0.75,1.0,0.24384355383872525,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.0,NoFireplace,Detchd,Unf,0.17266187050359713,Fa,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.0,True,0.0
F,RL,0.31627063051746396,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.5555555555555556,0.8913043478260869,Gable,CompShg,MetalSd,0.3333333333333333,PConc,Gd,TA,No,0.2514036182158453,0.75,1.0,0.2988894253983583,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.3333333333333333,TA,BuiltIn,Fin,0.26834532374100717,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.4670086185840399,0.0,Lvl,CulDSac,SawyerW,Norm,1Fam,1Story,0.6666666666666666,0.855072463768116,Hip,CompShg,HdBoard,0.6666666666666666,CBlock,Gd,TA,Mn,0.6731129132875858,0.75,1.0,0.44954128440366975,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,RFn,0.50431654676259,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.2,True,0.0
A,RL,0.32642450888028196,0.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,0.7777777777777778,0.9492753623188406,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,1.0,1.0,1.0,0.31265089328826656,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,RFn,0.6330935251798561,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.4,False,0.0
A,RL,0.3975016574200077,0.0,Lvl,Inside,NoRidge,Norm,1Fam,1Story,0.7777777777777778,0.8695652173913043,Hip,CompShg,BrkFace,0.6666666666666666,PConc,Gd,TA,No,0.9981285090455396,1.0,1.0,0.6986962819893772,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,Typ,0.3333333333333333,Gd,Attchd,RFn,0.39280575539568346,TA,TA,Y,0.0,0.0,WD,Normal,Level5,0.0,0.0,0.6,True,0.0
F,RL,0.34020726473359153,1.0,Lvl,Inside,CollgCr,Pos,1Fam,2Story,0.8888888888888888,0.927536231884058,Hip,CompShg,VinylSd,0.6666666666666666,PConc,Ex,TA,Mn,0.44915782907049284,1.0,1.0,0.4391598261709319,0.375,0.3333333333333333,1.0,0.5,Typ,0.6666666666666666,Ex,Attchd,Fin,0.5294964028776978,TA,TA,Y,0.0,0.0,WD,Normal,Level4,1.0,1.0,0.6,True,0.0
F,RL,0.27063051746397293,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.7777777777777778,0.9565217391304348,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Ex,Gd,Av,0.2205240174672489,1.0,1.0,0.2607436021245775,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,Gd,Attchd,Fin,0.28992805755395684,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
F,RL,0.34606929760284727,1.0,Lvl,Inside,SawyerW,Norm,1Fam,2Story,0.5555555555555556,0.8695652173913043,Gable,CompShg,Wd Sdng,0.6666666666666666,PConc,Gd,TA,No,0.32907049282595136,1.0,1.0,0.36479961371318204,0.375,0.3333333333333333,0.6666666666666666,0.5,Typ,0.3333333333333333,TA,Attchd,RFn,0.33237410071942447,TA,TA,Y,1.0,0.025806451612903226,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.3095362713283785,0.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,0.6666666666666666,0.9565217391304348,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.47317529631940114,1.0,1.0,0.2899565427329792,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.0,NoFireplace,Attchd,RFn,0.38273381294964026,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.2,False,0.0
E,RL,0.20810216685857846,1.0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,0.6666666666666666,0.38405797101449274,Gable,CompShg,Wd Sdng,0.6666666666666666,BrkTil,TA,TA,No,0.29694323144104806,0.75,0.0,0.2930951231289232,0.375,0.3333333333333333,1.0,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.48345323741007196,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.4,True,0.0
A,RL,0.29533479884155067,0.0,Lvl,FR,Sawyer,Feedr,1Fam,1Story,0.4444444444444444,0.6884057971014492,Gable,CompShg,VinylSd,0.3333333333333333,CBlock,TA,TA,No,0.27885215221459764,1.0,1.0,0.13520038628681796,0.375,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Attchd,RFn,0.3237410071942446,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
N,FV,0.09250148295474371,1.0,Lvl,Corner,Somerst,Norm,Twnhs,2Story,0.5555555555555556,0.9927536231884058,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.19089207735495944,1.0,1.0,0.21487204249154998,0.25,0.3333333333333333,0.6666666666666666,0.16666666666666666,Typ,0.0,NoFireplace,Detchd,RFn,0.37985611510791367,TA,TA,Y,0.0,0.0,New,Partial,Level2,1.0,1.0,0.4,True,0.0
P,RL,0.30726822289682126,1.0,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,0.4444444444444444,0.4927536231884058,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,TA,No,0.20087336244541484,0.75,1.0,0.24649927571221633,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,NoGarage,NoGarage,0.0,NoGarage,NoGarage,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.45371436546983496,0.0,Lvl,Corner,NoRidge,Norm,1Fam,1Story,0.7777777777777778,0.8840579710144928,Hip,CompShg,HdBoard,0.6666666666666666,PConc,Gd,TA,Gd,0.619463505926388,1.0,1.0,0.39908256880733944,0.25,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,Fin,0.49712230215827335,TA,TA,Y,0.0,0.0,WD,Normal,Level4,1.0,0.0,0.4,True,0.0
L,RL,0.09358316759133256,1.0,Lvl,Inside,Blmngtn,Norm,Twnhs,1Story,0.7777777777777778,0.9710144927536232,Hip,CompShg,VinylSd,0.6666666666666666,PConc,Gd,Gd,Av,0.4741110417966313,1.0,1.0,0.297682279092226,0.125,0.3333333333333333,1.0,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,Fin,0.46618705035971225,TA,TA,Y,0.0,0.0,New,Partial,Level3,0.0,0.0,0.4,True,0.0
N,RL,0.0341951917373251,1.0,Lvl,FR,NPkVill,Norm,Twnhs,2Story,0.5555555555555556,0.7536231884057971,Gable,CompShg,Plywood,0.3333333333333333,CBlock,Gd,TA,No,0.26668746101060514,0.5,1.0,0.2708836310960889,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,Unf,0.31654676258992803,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.2399246310059667,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.6231884057971014,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.32938240798502805,0.25,1.0,0.1743119266055046,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,RFn,0.22158273381294963,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
